name,officialWebsite,latitude,longitude
Welch Village Ski Area,http://www.welchvillage.com/,44.560555555556,-92.727222222222
Wild Mountain Ski Area,http://www.wildmountain.com/,45.488888888889,-92.705555555556
Lutsen Mountains,http://www.lutsen.com,47.6641,-90.7143
Chester Bowl Park,http://www.chesterbowl.org/,46.8122497455518,-92.095513343811
Spirit Mountain,http://www.spiritmt.com/,46.719444444444,-92.218055555556
Buena Vista Ski Area,,47.65790127057928,-94.8789381980896
Powder Ridge Ski Area,,45.343941498219,-94.3088722229004
Buck Hill Ski Area,http://www.buckhill.com,44.723055555556,-93.283333333333
Mount Kato Ski Area,http://mountkato.com,44.131388888889,-94.036388888889
Giants Ridge Resort,http://www.giantsridge.com/,47.574759679028,-92.307686805725
Hyland Ski and Snowboard Area,http://hylandski.com/,44.8435161623334,-93.3646488189697
Hole in the Mountain,,44.26416429772014,-96.30387783050537
Andes Tower Hills,https://www.andestowerhills.com/,45.849608274802,-95.632209777832
Mount Frontenac,,44.514471350536105,-92.38287448883057
Afton Alps Ski Area,http://www.aftonalps.com/,44.855555555556,-92.789166666667
Black River Basin,https://www.bigsnow.com/,46.5025870390651,-90.0063943862915
Mulligan's Hollow Ski Bowl,,43.058405,-86.23943
Mt. Zion Ski Area,,46.4683694579047,-90.143895149231
Gladstone Sports Park,,45.860469,-87.037056
Hickory Hills,,44.769100917104666,-85.66582918167114
Ski Brule,,46.029072,-88.699285
Bittersweet Ski Area,,42.465449,-85.760357
Swiss Valley Ski Lodge,,41.9528519300999,-85.82502365112305
Pando Ski Center,http://www.pandopark.com/,43.0839187752305,-85.46852588653564
Skyline Ski Area,,44.572157746543134,-84.69085693359375
Caberfae Peaks Ski & Golf Resort,,44.24438831352696,-85.72049140740967
Petosky Winter Sports Park,,45.37596556543148,-84.94496941566467
Nubs Nob Ski Area,http://www.nubsnob.com/,45.4702436851698,-84.9030303955078
Boyne Highlands,http://www.boyne.com/boynehighlands,45.473299935033,-84.942144951427
Missaukee Mountain,,44.392296,-85.227916
Snow Snake Mountain,,43.959182,-84.77029
Norway Mountain,,45.791467032936,-87.86865234375
Mt Holiday Ski Area,,44.743324,-85.513553
Apple Mountain,http://applemountain.com/,43.470117,-84.108552
Cannonsburg Ski Area,,43.052254,-85.503248
The Homestead,,44.916285537263335,-85.96507787704468
Alpine Valley,,42.6540988055354,-83.525276184082
Shanty Creek Resorts,http://www.shantycreek.com,44.949882,-85.17982
Timber Ridge Ski Area,,42.391711111111,-85.779052777778
Hanson Hills,,44.64545248768847,-84.75325584411621
Marquette Mountain,,46.508333333333,-87.42
Big Powderhorn Mountain,https://bigpowderhorn.net/,46.48117000000008,-90.05136999999996
Boyne Mountain,,45.164097116009,-84.939229270882
Jackson Creek Summit,https://www.bigsnow.com/,46.5052455351796,-89.9715042114258
Treetops Sylvan Resort,,45.0380810143354,-84.5917654037476
Mt. McSauba,,45.3359779002302,-85.24343490600586
Pine Knob Ski Resort,,42.74600367786244,-83.36831331253052
Porcupine Mountain,,46.817829924290386,-89.65041160583496
Mont Ripley,,47.130622,-88.559295
Mount Bohemia,http://www.mtbohemia.com/,47.391697222222,-88.013577777778
Crystal Mountain,,44.52058964710104,-85.9908263996748
Mt. Brighton,https://www.mtbrighton.com/,42.5400224911482,-83.8098478317261
Mt. Holly Ski Area,http://www.skimtholly.com,42.829523,-83.564358
Silver Ridge Resort,,43.816391150001955,-84.87472772598267
Pine Mountain Resort,,45.8392047361418,-88.0913829803467
Otis Ridge,http://www.otisridge.com/,42.1954600716459,-73.1013107299805
Berkshire East Ski Area,https://berkshireeast.com/,42.620833333333,-72.876944444444
Nashoba Valley Ski Area,,42.541975,-71.444102777778
Wachusett Mountain,https://www.wachusett.com/,42.499444444444,-71.886388888889
Blandford Ski Area,,42.188851388889,-72.900768055556
Ski Bradford,,42.743611111111,-71.058888888889
Blue Hills Ski Area,,42.215277777778,-71.119166666667
Ski Butternut,http://www.skibutternut.com/,42.178055555556,-73.316944444444
Ski Ward,,42.30001294782803,-71.68111101666001
Jiminy Peak Resort,http://www.jiminypeak.com,42.55,-73.29
Bousquet Ski Area,,42.416111111111,-73.279166666667
Wisp at Deep Creek Mountain Resort,,39.5494563547702,-79.3684959411621
Saddleback Ski Area,http://www.saddlebackmaine.com/,44.941959380149,-70.522441864014
Mt. Abram Ski Resort,http://www.mtabram.com/,44.379166666667,-70.706944444444
Sugarloaf,http://www.sugarloaf.com,45.044323209955,-70.314274837269
Lost Valley Ski Area,http://www.lostvalleyski.com/,44.136111111111,-70.281944444444
Mt. Jefferson Ski Area,http://www.skimtjefferson.com/,45.35757354272735,-68.28354835510254
Eaton Mountain Ski Area,http://www.eatonmountain.com/home.html,44.768055555556,-69.619444444444
Camden Snow Bowl,http://www.camdensnowbowl.com/,44.217216666667,-69.134666666667
Hermon Mountain,http://skihermonmountain.com/,44.780282,-68.959533
Black Mountain of Maine,http://www.skiblackmountain.org/,44.577212622507645,-70.61572885301337
Big Rock,http://www.bigrockmaine.com/,46.522222222222,-67.827777777778
Pleasant Mountain (Shawnee Peak),https://www.pleasantmountain.com/,44.058333333333,-70.815277777778
Big Squaw,http://www.skibigsquaw.com/,45.499970349222,-69.706363677979
Titcomb Mountain,http://www.titcombmountain.com/,44.65,-70.170833333333
Sunday River Ski Resort,http://www.sundayriver.com/,44.467116356888,-70.873590976013
Nor-Ski Runs Ski Area,,43.316060848854065,-91.82079076766968
Riverside Hills,,43.38674288245588,-94.83505725860596
Fun Valley,,41.565082364223464,-92.57262468338013
Mt. Crescent Ski Area,,41.394373,-95.862077
Sleepy Hollow Sports Park,,41.588999417066304,-93.5332202911377
Seven Oaks Recreation Area,,42.030679234530766,-93.95353317260742
Sundown Mountain,,42.51557525351256,-90.81989765167236
Paoli Peaks,http://www.paolipeaks.com/,38.557777777778,-86.510277777778
Pines Peak Family Ski Area,,41.531519359683,-87.067723274231
Perfect North Slopes,http://www.perfectnorth.com/,39.149208333333,-84.886580555556
Chestnut Mountain Resort,https://www.chestnutmtn.com/,42.318574100834,-90.398254394531
Four Lakes Village,http://www.skifourlakes.com,41.7808329596,-88.0837225914001
Ski Snowstar,http://www.skisnowstar.com,41.42457990361,-90.747499465942
Villa Olivia,http://www.villaolivia.com/,42.012829,-88.2223487
Raging Buffalo Snowboard Park,http://www.ragingbuffalo.com/,42.1472573,-88.2961454
Schweitzer Mountain Resort,http://www.schweitzer.com/,48.379243233781,-116.62276958417
Pomerelle Ski Area,http://www.pomerelle-mtn.com/,42.333333333333,-113.66666666667
Pebble Creek Ski Area,http://www.pebblecreekskiarea.com/,42.778234018291045,-112.15937105814947
Silver Mountain Resort,http://www.silvermt.com/,47.495277777778,-116.13666666667
Sun Valley - Bald Mountain,http://www.sunvalley.com,43.664518871959,-114.3963432312
Lookout Pass,http://www.skilookout.com/,47.455,-115.70833333333
Brundage Mountain Resort,http://www.brundage.com/,45.004,-116.145
Cottonwood Butte,,46.075649549217,-116.45308256149
Soldier Mountain,http://www.soldiermountain.com/,43.483333333333,-114.83333333333
Kelly Canyon Ski Area,http://www.skikelly.com/,43.645833333333,-111.63
Bogus Basin,http://www.bogusbasin.org/,43.764527777778,-116.10672222222
Tamarack Resort,http://www.tamarackidaho.com,44.67316251,-116.1272423
Snowhaven Ski Area,http://www.grangeville.us/idahocounty/snowhaven/index.htm,45.86787,-116.09309
Magic Mountain Ski Resort,http://www.magicmountainresort.com/,42.189037888049526,-114.28537429131381
Sky Valley Resort,,34.983614273361454,-83.32241535186768
Powder Ridge Ski Area,http://www.powderridgepark.com/,41.5016352392902,-72.7416801452637
Mohawk Mountain,http://www.mohawkmtn.com/,41.836955756465,-73.314342498779
Mount Southington Ski Area,http://www.mountsouthington.com/,41.58235,-72.925869444444
Woodbury Ski Area,http://www.woodburyskiarea.com/,41.589830555556,-73.255780555556
Ski Sundown,http://www.skisundown.com/,41.883238404494,-72.942160230337
Beaver Creek Resort,https://www.beavercreek.com/,39.604486773498,-106.52963303698
Howelsen Hill Ski Area,http://steamboatsprings.net/departments/parks_recreation/facilities/howelsen_hill_ski_area,40.481654479395,-106.83912277222
Kendall Mountain,http://www.skikendall.com/,37.8113096749506,-107.655211687088
Steamboat Ski Resort,http://www.steamboat.com,40.454623669065,-106.76679185612
Aspen Highlands,http://www.aspensnowmass.com,39.160720701403,-106.86516831663
Aspen Mountain,http://www.aspensnowmass.com,39.169535820477,-106.82169548387
Winter Park Resort,http://www.winterparkresort.com/,39.866495447020036,-105.77944558812305
Buttermilk Mountain,http://adf.ly/1UwDWa,39.192270991501,-106.86994967044
Wolf Creek Ski Area,http://www.wolfcreekski.com/,37.467280431035,-106.79447673197
Sunlight Mountain Resort,http://www.sunlightmtn.com,39.393434758206,-107.33912810941
Vail,http://www.vail.snow.com,39.616036308293,-106.36287840345
Eldora Mountain Resort,http://www.eldora.com/,39.939119656827,-105.59285892128
Copper Mountain Resort,http://www.coppercolorado.com,39.483055192308,-106.16057210355
Breckenridge Ski Resort,https://www.breckenridge.com/,39.472250035504,-106.06571187716
Monarch Mountain,http://www.skimonarch.com/,38.509782375,-106.33707308036
Ski Cooper,https://www.skicooper.com/,39.360555555556,-106.30222222222
Arapahoe Basin,http://www.arapahoebasin.com,39.630512380253,-105.87417271381
Crested Butte Mountain Resort,http://www.skicb.com/,38.899358982536,-106.94795572513
Loveland,http://www.skiloveland.com/,39.678323876567,-105.89910611379
Ski Granby Ranch,http://www.granbyranch.com/,40.044568999107,-105.90567111969
Telluride,http://tellurideskiresort.com/,37.921991748041,-107.83657695611
Purgatory (Durango Mountain Resort),http://www.durangomountainresort.com/,37.626495219635,-107.83545101781
Keystone Resort,http://www.keystone.snow.com,39.584144457675,-105.94428458757
Powderhorn Resort,http://www.powderhorn.com/,39.061300338828,-108.15178072344
Mountain High Resort,http://www.mthigh.com/,34.374719444444,-117.69323055556
Palisades Tahoe - Alpine Meadows,https://www.palisadestahoe.com/,39.156272785235,-120.23554862416
Boreal Mountain Resort,http://www.borealski.com,39.332836095471,-120.3481526683
Soda Springs,http://www.skisodasprings.com,39.319425231239,-120.38269042969
Sierra at Tahoe,http://www.sierraattahoe.com/,38.795525052509,-120.07911271879
China Peak (Sierra Summit),http://www.skichinapeak.com/,37.227226528541,-119.15816820825
Alta Sierra at Shirley Meadows,http://www.shirleymeadows.com/,35.7108,-118.5622
Tahoe Donner,http://www.tahoedonner.com/,39.350626646656,-120.26355743408
Mammoth Mountain,http://www.mammothmountain.com/,37.642076371661,-119.02269926254
Northstar,http://www.northstarcalifornia.com,39.264357310357,-120.12622833252
Mt. Shasta Ski Park,http://www.skipark.com/,41.32,-122.20361111111
Dodge Ridge Ski Area,http://www.dodgeridge.com,38.18922743336,-119.9409517095
Bear Valley Mountain Resort,http://www.bearvalley.com,38.489984695652,-120.04987678261
Granlibakken Ski Resort,http://www.granlibakken.com/,39.154357817762,-120.15377998352
Bear Mountain Resort,http://www.bearmountain.com,34.226848352812,-116.86002731323
Kirkwood,http://www.kirkwood.com/,38.675122293558,-120.06280519546
Palisades Tahoe - Olympic Valley (Squaw Valley),https://www.palisadestahoe.com/,39.191522520774,-120.25596280153
Snow Valley Ski Resort,http://www.snow-valley.com/,34.216415663534,-117.03520774841
June Mountain,http://www.junemountain.com/,37.7683,-119.0906
Mt. Baldy,http://www.mtbaldy.com/,34.273247509725,-117.60812759399
Ratzi,http://www.ratzi.ch/,46.88560112608925,8.732045555114771
Donner Ski Ranch,http://www.donnerskiranch.com/,39.320686835121,-120.33754348755
Sugar Bowl Resort,http://www.sugarbowl.com/,39.299893769169,-120.33278632768
Heavenly Ski Resort,http://www.skiheavenly.com,38.94058272758,-119.91377336717
Homewood Mountain Resort,http://www.skihomewood.com/,39.078902364381,-120.1722895087
Snow Summit Mountain Resort,http://www.snowsummit.com/,34.227515106918,-116.89063545912
Yosemite Ski & Snowboard Area (Badger Pass),http://www.travelyosemite.com/winter/yosemite-ski-snowboard-area/,37.6618063579749,-119.66422208583177
Arizona Snowbowl,http://www.arizonasnowbowl.com,35.329502540273,-111.69965609665
Sunrise Park Resort,http://sunriseskiparkaz.com/,33.95689582343,-109.56617986418
Mt. Lemmon Ski Valley,,32.44728598247072,-110.78105740249158
Elk Ridge,http://www.elkridgeski.com/,35.214840806909,-112.1927690506
Alyeska Resort,http://www.alyeskaresort.com,60.961412190476,-149.0919250582
Eaglecrest Ski Area,http://www.skijuneau.com,58.276111111111,-134.51527777778
Mt. Eyak,,60.551350684175,-145.7435131073
Arctic Valley,http://www.skiarctic.net,61.246666194056,-149.53276634216
Hilltop Ski Area,http://www.hilltopskiarea.org/,61.140915435837,-149.73747253418
Cloudmont Ski Resort,http://www.cloudmont.com,34.538078445713,-85.603709220886
Garibaldi at Squamish,http://www.garibaldiatsquamish.com/,49.815391682672,-123.122062683105
Forbidden Plateau,https://www.forbiddenskihill.ca/,49.6615167861021,-125.164489746094
Mt Timothy,http://www.skitimothy.com,51.9150499242081,-121.251983642578
Troll,http://www.trollskiresort.com,53.0672140543731,-121.940689086914
Wintergreen,,50.9802631987114,-114.57160949707
Whistler Cross Country Connection,http://www.crosscountryconnection.ca,50.1199727376129,-122.947955131531
Golden Golf Course,http://www.goldennordicclub.ca,51.3327299426287,-117.007398605347
Dawn Mountain Nordic,http://www.goldennordicclub.ca,51.3033867345508,-117.054905891418
Canoe Mountain Resort,http://www.canoemountainresorts.com/,52.7378507023655,-119.251098632812
Nickel Plate Nordic Centre,http://www.nickelplatenordic.org,49.3837557095835,-119.954330921173
Stake Lake,http://www.overlanderskiclub.com,50.5114616230844,-120.481910705566
"Ski Callaghan (Whistler Olympic Park, Callaghan Country)",https://skicallaghan.ca/,50.1351594655488,-123.11674118042
Black Jack,http://www.skiblackjack.ca/,49.1130964549587,-117.813606262207
Dreiländereck Bergbahnen (Arnoldstein),http://www.3laendereck.at/,46.5422146868942,13.7136840820312
Dobratsch (Villacher Alpe),,46.5959109217308,13.7110233306885
Gerlitzen,http://www.gerlitzen.com/,46.69521047346764,13.913418129086496
Heiligenblut,http://www.heiligenblut.at,47.04752115055796,12.851569801568987
Innerkrems,http://www.innerkrems.at/,46.9707065458553,13.7482738494873
Katschberg,http://www.katschi.at,47.058355555556,13.617933333333
Koralpe,http://www.koralpe.com/,46.805699639242285,14.94518280029297
Bad Kleinkirchheim,http://www.badkleinkirchheim.at/,46.816919444444,13.78335
Nassfeld – Hermagor,http://www.nassfeld.at,46.5646437546034,13.2744026184082
Petzen,http://www.petzen.net,46.5410929901799,14.7737789154053
Simonhöhe,http://www.simonhoehe.at,46.7754648251348,14.1685438156128
Turracher Höhe,http://www.turracherhoehe.at,46.913888888889,13.877777777778
Hochkar,http://www.hochkar.com,47.7107,14.9013
Mitterbach-Gemeindealpe,http://www.gemeindealpe.at,47.8105318476382,15.2889561653137
Schischaukel Mönichkirchen,http://www.schischaukel.net,47.51218047934884,16.02991104125977
Ötscher Lackenhof,http://www.oetscher.at,47.8698697407138,15.15465259552
Semmering,http://www.semmering.at,47.6323133011079,15.8295822143555
Annaberg,http://www.annabergerlifte.at,47.871666666667,15.376111111111
"Ski Gastein (Bad Gastein, Sportgastein, Bad Hofgastein, Großarl, Dorfgastein)",http://www.skigastein.com,47.1163724500488,13.1387901306152
Mühlbach am Hochkönig,http://www.hochkoenig.at,47.4097062427967,13.1284475326538
Maria Alm (Hochkönig),http://www.hochkoenig.at,47.4061919209447,12.9063820838928
Lungau (Grosseck - Speiereck),https://www.lungau.at/,47.12358544443816,13.651027679443361
Obertauern,http://www.obertauern.com,47.248055555556,13.5575
Skicircus Saalbach Hinterglemm Leogang Fieberbrunn,http://www.saalbach.com,47.3904,12.637
Kleinarl,http://www.kleinarl.info,47.3012061763921,13.354868888855
Altenmarkt - Radstadt,http://www.altenmarkt-zauchensee.at,47.354059504887665,13.453445434570312
"Snow Space Salzburg (Flachau, Wagrain, Alpendorf)",http://www.wagrain.info,47.32612882997507,13.303275676444175
Spielbergalm,http://www.spielbergalm.at,47.7023973478173,13.218355178833
"Kitzsteinhorn (Kaprun, Zell am See)",http://www.kitzsteinhorn.at,47.254832296341576,12.71482093876385
"Dachstein West (Salzburg: Russbach, Zwieselalm)",http://www.dachstein.at,47.5682555073837,13.478784263134004
Tamarron,http://www.coloradoskihistory.com/lost/tamarron.html,37.50104198118288,-107.81221354955606
Lachtal,http://www.lachtal.at,47.247777777778,14.366666666667
Lammeralm (Langenwang),http://www.skilammeralm.at,47.5887994567684,15.5944061279297
"Schladming (Planai, Hauser Kaibling)",http://www.planai.at,47.38278375253719,13.686363101005556
